date,variable,value
2004-07-27 01:00:00,area_2,131.555
2004-07-27 02:00:00,area_2,128.788
2004-07-27 03:00:00,area_2,126.25
2004-07-27 04:00:00,area_2,130.286
2004-07-27 05:00:00,area_2,139.468
2004-07-27 06:00:00,area_2,152.292
2004-07-27 07:00:00,area_2,164.799
2004-07-27 08:00:00,area_2,169.523
2004-07-27 09:00:00,area_2,177.731
2004-07-27 10:00:00,area_2,183.15
2004-07-27 11:00:00,area_2,186.969
2004-07-27 12:00:00,area_2,187.665
2004-07-27 13:00:00,area_2,193.438
2004-07-27 14:00:00,area_2,198.334
2004-07-27 15:00:00,area_2,206.446
2004-07-27 16:00:00,area_2,206.484
2004-07-27 17:00:00,area_2,204.046
2004-07-27 18:00:00,area_2,201.481
2004-07-27 19:00:00,area_2,196.883
2004-07-27 20:00:00,area_2,196.278
2004-07-27 21:00:00,area_2,188.879
2004-07-27 22:00:00,area_2,172.713
2004-07-27 23:00:00,area_2,156.487
2004-07-28 00:00:00,area_2,144.21
2004-07-28 01:00:00,area_2,136.526
2004-07-28 02:00:00,area_2,132.527
2004-07-28 03:00:00,area_2,130.415
2004-07-28 04:00:00,area_2,132.547
2004-07-28 05:00:00,area_2,141.221
2004-07-28 06:00:00,area_2,151.429
2004-07-28 07:00:00,area_2,161.882
2004-07-28 08:00:00,area_2,169.154
2004-07-28 09:00:00,area_2,180.644
2004-07-28 10:00:00,area_2,189.479
2004-07-28 11:00:00,area_2,197.097
2004-07-28 12:00:00,area_2,201.556
2004-07-28 13:00:00,area_2,206.59
2004-07-28 14:00:00,area_2,208.363
2004-07-28 15:00:00,area_2,212.749
2004-07-28 16:00:00,area_2,214.042
2004-07-28 17:00:00,area_2,218.612
2004-07-28 18:00:00,area_2,213.147
2004-07-28 19:00:00,area_2,202.778
2004-07-28 20:00:00,area_2,196.624
2004-07-28 21:00:00,area_2,189.997
2004-07-28 22:00:00,area_2,171.54
2004-07-28 23:00:00,area_2,152.56
2004-07-29 00:00:00,area_2,139.394
2004-07-29 01:00:00,area_2,130.049
2004-07-29 02:00:00,area_2,126.709
2004-07-29 03:00:00,area_2,123.146
2004-07-29 04:00:00,area_2,124.402
2004-07-29 05:00:00,area_2,130.774
2004-07-29 06:00:00,area_2,139.421
2004-07-29 07:00:00,area_2,152.792
2004-07-29 08:00:00,area_2,163.216
2004-07-29 09:00:00,area_2,168.857
2004-07-29 10:00:00,area_2,178.656
2004-07-29 11:00:00,area_2,187.521
2004-07-29 12:00:00,area_2,195.642
2004-07-29 13:00:00,area_2,205.024
2004-07-29 14:00:00,area_2,212.572
2004-07-29 15:00:00,area_2,215.541
2004-07-29 16:00:00,area_2,219.478
2004-07-29 17:00:00,area_2,220.008
2004-07-29 18:00:00,area_2,218.434
2004-07-29 19:00:00,area_2,208.062
2004-07-29 20:00:00,area_2,203.83
2004-07-29 21:00:00,area_2,197.621
2004-07-29 22:00:00,area_2,180.387
2004-07-29 23:00:00,area_2,164.794
2004-07-30 00:00:00,area_2,150.02
2004-07-30 01:00:00,area_2,141.102
2004-07-30 02:00:00,area_2,134.704
2004-07-30 03:00:00,area_2,133.254
2004-07-30 04:00:00,area_2,132.893
2004-07-30 05:00:00,area_2,141.737
2004-07-30 06:00:00,area_2,151.524
2004-07-30 07:00:00,area_2,166.266
2004-07-30 08:00:00,area_2,177.249
2004-07-30 09:00:00,area_2,188.653
2004-07-30 10:00:00,area_2,198.909
2004-07-30 11:00:00,area_2,210.257
2004-07-30 12:00:00,area_2,215.597
2004-07-30 13:00:00,area_2,220.346
2004-07-30 14:00:00,area_2,222.551
2004-07-30 15:00:00,area_2,225.191
2004-07-30 16:00:00,area_2,223.173
2004-07-30 17:00:00,area_2,221.486
2004-07-30 18:00:00,area_2,213.201
2004-07-30 19:00:00,area_2,205.153
2004-07-30 20:00:00,area_2,201.082
2004-07-30 21:00:00,area_2,195.295
2004-07-30 22:00:00,area_2,180.652
2004-07-30 23:00:00,area_2,164.688
2004-07-31 00:00:00,area_2,147.246
2004-07-31 01:00:00,area_2,138.382
2004-07-31 02:00:00,area_2,131.612
2004-07-31 03:00:00,area_2,128.557
2004-07-31 04:00:00,area_2,127.507
2004-07-31 05:00:00,area_2,128.269
2004-07-31 06:00:00,area_2,131.723
2004-07-31 07:00:00,area_2,147.516
2004-07-31 08:00:00,area_2,164.605
2004-07-31 09:00:00,area_2,178.845
2004-07-31 10:00:00,area_2,191.696
2004-07-31 11:00:00,area_2,200.906
2004-07-31 12:00:00,area_2,207.554
2004-07-31 13:00:00,area_2,211.282
2004-07-31 14:00:00,area_2,213.911
2004-07-31 15:00:00,area_2,219.106
2004-07-31 16:00:00,area_2,219.45
2004-07-31 17:00:00,area_2,216.707
2004-07-31 18:00:00,area_2,205.656
2004-07-31 19:00:00,area_2,193.025
2004-07-31 20:00:00,area_2,186.607
2004-07-31 21:00:00,area_2,181.99
2004-07-31 22:00:00,area_2,166.516
2004-07-31 23:00:00,area_2,152.191
2004-08-01 00:00:00,area_2,139.993
2004-08-01 01:00:00,area_2,132.363
2004-08-01 02:00:00,area_2,126.589
2004-08-01 03:00:00,area_2,121.826
2004-08-01 04:00:00,area_2,121.542
2004-08-01 05:00:00,area_2,122.329
2004-08-01 06:00:00,area_2,125.746
2004-08-01 07:00:00,area_2,134.338
2004-08-01 08:00:00,area_2,146.781
2004-08-01 09:00:00,area_2,162.141
2004-08-01 10:00:00,area_2,173.909
2004-08-01 11:00:00,area_2,182.502
2004-08-01 12:00:00,area_2,194.85
2004-08-01 13:00:00,area_2,195.424
2004-08-01 14:00:00,area_2,193.522
2004-08-01 15:00:00,area_2,198.733
2004-08-01 16:00:00,area_2,204.108
2004-08-01 17:00:00,area_2,204.305
2004-08-01 18:00:00,area_2,200.841
2004-08-01 19:00:00,area_2,195.119
2004-08-01 20:00:00,area_2,191.428
2004-08-01 21:00:00,area_2,193.471
2004-08-01 22:00:00,area_2,176.06
2004-08-01 23:00:00,area_2,157.553
2004-08-02 00:00:00,area_2,144.624
2004-08-02 01:00:00,area_2,135.842
2004-08-02 02:00:00,area_2,131.606
2004-08-02 03:00:00,area_2,130.031
2004-08-02 04:00:00,area_2,130.68
2004-08-02 05:00:00,area_2,138.287
2004-08-02 06:00:00,area_2,150.49
2004-08-02 07:00:00,area_2,163.395
2004-08-02 08:00:00,area_2,173.624
2004-08-02 09:00:00,area_2,177.73
2004-08-02 10:00:00,area_2,188.308
2004-08-02 11:00:00,area_2,197.861
2004-08-02 12:00:00,area_2,207.364
2004-08-02 13:00:00,area_2,218.64
2004-08-02 14:00:00,area_2,220.795
2004-08-02 15:00:00,area_2,222.359
2004-08-02 16:00:00,area_2,219.602
2004-08-02 17:00:00,area_2,226.164
2004-08-02 18:00:00,area_2,220.84
2004-08-02 19:00:00,area_2,211.737
2004-08-02 20:00:00,area_2,204.72
2004-08-02 21:00:00,area_2,197.834
2004-08-02 22:00:00,area_2,178.926
2004-08-02 23:00:00,area_2,161.961
2004-08-03 00:00:00,area_2,145.853
2004-08-03 01:00:00,area_2,139.866
2004-08-03 02:00:00,area_2,133.294
2004-08-03 03:00:00,area_2,129.74
2004-08-03 04:00:00,area_2,131.38
2004-08-03 05:00:00,area_2,138.955
2004-08-03 06:00:00,area_2,148.243
2004-08-03 07:00:00,area_2,160.203
2004-08-03 08:00:00,area_2,171.502
2004-08-03 09:00:00,area_2,184.968
2004-08-03 10:00:00,area_2,193.826
2004-08-03 11:00:00,area_2,207.121
2004-08-03 12:00:00,area_2,217.014
2004-08-03 13:00:00,area_2,227.295
2004-08-03 14:00:00,area_2,230.137
2004-08-03 15:00:00,area_2,234.769
2004-08-03 16:00:00,area_2,237.21
2004-08-03 17:00:00,area_2,239.835
2004-08-03 18:00:00,area_2,234.338
2004-08-03 19:00:00,area_2,225.983
2004-08-03 20:00:00,area_2,220.868
2004-08-03 21:00:00,area_2,210.519
2004-08-03 22:00:00,area_2,191.425
2004-08-03 23:00:00,area_2,167.793
2004-08-04 00:00:00,area_2,155.515
2004-08-04 01:00:00,area_2,148.845
2004-08-04 02:00:00,area_2,141.282
2004-08-04 03:00:00,area_2,137.464
2004-08-04 04:00:00,area_2,138.366
2004-08-04 05:00:00,area_2,144.446
2004-08-04 06:00:00,area_2,154.543
2004-08-04 07:00:00,area_2,166.548
2004-08-04 08:00:00,area_2,176.546
2004-08-04 09:00:00,area_2,187.855
2004-08-04 10:00:00,area_2,207.317
2004-08-04 11:00:00,area_2,219.211
2004-08-04 12:00:00,area_2,227.221
2004-08-04 13:00:00,area_2,232.639
2004-08-04 14:00:00,area_2,238.956
2004-08-04 15:00:00,area_2,242.279
2004-08-04 16:00:00,area_2,243.139
2004-08-04 17:00:00,area_2,239.487
2004-08-04 18:00:00,area_2,228.023
2004-08-04 19:00:00,area_2,215.776
2004-08-04 20:00:00,area_2,211.457
2004-08-04 21:00:00,area_2,200.929
2004-08-04 22:00:00,area_2,182.669
2004-08-04 23:00:00,area_2,164.06
2004-08-05 00:00:00,area_2,154.0
2004-08-05 01:00:00,area_2,145.554
2004-08-05 02:00:00,area_2,140.236
2004-08-05 03:00:00,area_2,137.413
2004-08-05 04:00:00,area_2,138.31
2004-08-05 05:00:00,area_2,145.11
2004-08-05 06:00:00,area_2,153.689
2004-08-05 07:00:00,area_2,163.735
2004-08-05 08:00:00,area_2,166.062
2004-08-05 09:00:00,area_2,170.282
2004-08-05 10:00:00,area_2,173.76
2004-08-05 11:00:00,area_2,176.255
2004-08-05 12:00:00,area_2,175.716
2004-08-05 13:00:00,area_2,178.807
2004-08-05 14:00:00,area_2,179.525
2004-08-05 15:00:00,area_2,178.194
2004-08-05 16:00:00,area_2,180.652
2004-08-05 17:00:00,area_2,185.221
2004-08-05 18:00:00,area_2,184.126
2004-08-05 19:00:00,area_2,178.391
2004-08-05 20:00:00,area_2,179.527
2004-08-05 21:00:00,area_2,175.767
2004-08-05 22:00:00,area_2,160.728
2004-08-05 23:00:00,area_2,141.611
2004-08-06 00:00:00,area_2,131.955
2004-08-06 01:00:00,area_2,121.987
2004-08-06 02:00:00,area_2,118.163
2004-08-06 03:00:00,area_2,115.468
2004-08-06 04:00:00,area_2,117.666
2004-08-06 05:00:00,area_2,124.988
2004-08-06 06:00:00,area_2,134.037
2004-08-06 07:00:00,area_2,143.036
2004-08-06 08:00:00,area_2,150.577
2004-08-06 09:00:00,area_2,156.575
2004-08-06 10:00:00,area_2,159.768
2004-08-06 11:00:00,area_2,161.998
2004-08-06 12:00:00,area_2,161.262
2004-08-06 13:00:00,area_2,160.196
2004-08-06 14:00:00,area_2,160.267
2004-08-06 15:00:00,area_2,157.254
2004-08-06 16:00:00,area_2,156.8
2004-08-06 17:00:00,area_2,156.705
2004-08-06 18:00:00,area_2,153.038
2004-08-06 19:00:00,area_2,150.375
2004-08-06 20:00:00,area_2,152.233
2004-08-06 21:00:00,area_2,150.117
2004-08-06 22:00:00,area_2,136.868
2004-08-06 23:00:00,area_2,122.827
2004-08-07 00:00:00,area_2,114.241
2004-08-07 01:00:00,area_2,106.441
2004-08-07 02:00:00,area_2,102.758
2004-08-07 03:00:00,area_2,101.592
2004-08-07 04:00:00,area_2,101.162
2004-08-07 05:00:00,area_2,103.359
2004-08-07 06:00:00,area_2,106.717
2004-08-07 07:00:00,area_2,115.098
2004-08-07 08:00:00,area_2,127.944
2004-08-07 09:00:00,area_2,138.67
2004-08-07 10:00:00,area_2,139.691
2004-08-07 11:00:00,area_2,141.675
2004-08-07 12:00:00,area_2,142.038
2004-08-07 13:00:00,area_2,142.196
2004-08-07 14:00:00,area_2,143.743
2004-08-07 15:00:00,area_2,143.212
2004-08-07 16:00:00,area_2,146.846
2004-08-07 17:00:00,area_2,146.202
2004-08-07 18:00:00,area_2,145.46
2004-08-07 19:00:00,area_2,142.402
2004-08-07 20:00:00,area_2,142.773
2004-08-07 21:00:00,area_2,138.784
2004-08-07 22:00:00,area_2,128.376
2004-08-07 23:00:00,area_2,114.036
2004-08-08 00:00:00,area_2,103.25
2004-08-08 01:00:00,area_2,98.619
2004-08-08 02:00:00,area_2,94.254
2004-08-08 03:00:00,area_2,93.045
2004-08-08 04:00:00,area_2,92.39
2004-08-08 05:00:00,area_2,94.592
2004-08-08 06:00:00,area_2,97.224
2004-08-08 07:00:00,area_2,105.274
2004-08-08 08:00:00,area_2,118.804
2004-08-08 09:00:00,area_2,129.587
2004-08-08 10:00:00,area_2,132.13
2004-08-08 11:00:00,area_2,136.977
2004-08-08 12:00:00,area_2,139.818
2004-08-08 13:00:00,area_2,143.166
2004-08-08 14:00:00,area_2,147.339
2004-08-08 15:00:00,area_2,153.132
2004-08-08 16:00:00,area_2,157.104
2004-08-08 17:00:00,area_2,158.019
2004-08-08 18:00:00,area_2,156.031
2004-08-08 19:00:00,area_2,154.36
2004-08-08 20:00:00,area_2,159.911
2004-08-08 21:00:00,area_2,154.995
2004-08-08 22:00:00,area_2,143.069
2004-08-08 23:00:00,area_2,127.827
2004-08-09 00:00:00,area_2,119.951
2004-08-09 01:00:00,area_2,111.997
2004-08-09 02:00:00,area_2,108.804
2004-08-09 03:00:00,area_2,107.771
2004-08-09 04:00:00,area_2,110.479
2004-08-09 05:00:00,area_2,119.025
2004-08-09 06:00:00,area_2,130.527
2004-08-09 07:00:00,area_2,142.806
2004-08-09 08:00:00,area_2,150.582
2004-08-09 09:00:00,area_2,160.46
2004-08-09 10:00:00,area_2,170.994
2004-08-09 11:00:00,area_2,175.46
2004-08-09 12:00:00,area_2,181.678
2004-08-09 13:00:00,area_2,186.231
2004-08-09 14:00:00,area_2,193.422
2004-08-09 15:00:00,area_2,198.172
2004-08-09 16:00:00,area_2,202.691
2004-08-09 17:00:00,area_2,209.934
2004-08-09 18:00:00,area_2,205.366
2004-08-09 19:00:00,area_2,194.238
2004-08-09 20:00:00,area_2,193.218
2004-08-09 21:00:00,area_2,184.657
2004-08-09 22:00:00,area_2,165.874
2004-08-09 23:00:00,area_2,149.84
2004-08-10 00:00:00,area_2,141.278
2004-08-10 01:00:00,area_2,133.117
2004-08-10 02:00:00,area_2,129.668
2004-08-10 03:00:00,area_2,127.007
2004-08-10 04:00:00,area_2,128.991
2004-08-10 05:00:00,area_2,136.409
2004-08-10 06:00:00,area_2,148.009
2004-08-10 07:00:00,area_2,158.392
2004-08-10 08:00:00,area_2,168.204
2004-08-10 09:00:00,area_2,176.036
2004-08-10 10:00:00,area_2,190.666
2004-08-10 11:00:00,area_2,201.362
2004-08-10 12:00:00,area_2,207.876
2004-08-10 13:00:00,area_2,215.363
2004-08-10 14:00:00,area_2,220.013
2004-08-10 15:00:00,area_2,221.171
2004-08-10 16:00:00,area_2,222.655
2004-08-10 17:00:00,area_2,223.323
2004-08-10 18:00:00,area_2,218.796
2004-08-10 19:00:00,area_2,211.134
2004-08-10 20:00:00,area_2,210.813
2004-08-10 21:00:00,area_2,202.852
2004-08-10 22:00:00,area_2,184.16
2004-08-10 23:00:00,area_2,164.717
2004-08-11 00:00:00,area_2,152.805
2004-08-11 01:00:00,area_2,144.024
2004-08-11 02:00:00,area_2,137.611
2004-08-11 03:00:00,area_2,135.983
2004-08-11 04:00:00,area_2,137.98
2004-08-11 05:00:00,area_2,145.018
2004-08-11 06:00:00,area_2,156.03
2004-08-11 07:00:00,area_2,166.014
2004-08-11 08:00:00,area_2,169.214
2004-08-11 09:00:00,area_2,179.066
2004-08-11 10:00:00,area_2,189.783
2004-08-11 11:00:00,area_2,202.352
2004-08-11 12:00:00,area_2,209.593
2004-08-11 13:00:00,area_2,209.962
2004-08-11 14:00:00,area_2,202.949
2004-08-11 15:00:00,area_2,204.509
2004-08-11 16:00:00,area_2,213.502
2004-08-11 17:00:00,area_2,214.923
2004-08-11 18:00:00,area_2,215.884
2004-08-11 19:00:00,area_2,208.462
2004-08-11 20:00:00,area_2,206.933
2004-08-11 21:00:00,area_2,195.965
2004-08-11 22:00:00,area_2,178.736
2004-08-11 23:00:00,area_2,155.947
2004-08-12 00:00:00,area_2,144.616
2004-08-12 01:00:00,area_2,138.781
2004-08-12 02:00:00,area_2,132.141
2004-08-12 03:00:00,area_2,129.956
2004-08-12 04:00:00,area_2,131.455
2004-08-12 05:00:00,area_2,138.839
2004-08-12 06:00:00,area_2,148.447
2004-08-12 07:00:00,area_2,160.347
2004-08-12 08:00:00,area_2,165.1
2004-08-12 09:00:00,area_2,171.565
2004-08-12 10:00:00,area_2,179.96
2004-08-12 11:00:00,area_2,184.683
2004-08-12 12:00:00,area_2,184.613
2004-08-12 13:00:00,area_2,188.018
2004-08-12 14:00:00,area_2,188.057
2004-08-12 15:00:00,area_2,183.011
2004-08-12 16:00:00,area_2,182.7
2004-08-12 17:00:00,area_2,181.224
2004-08-12 18:00:00,area_2,177.301
2004-08-12 19:00:00,area_2,177.236
2004-08-12 20:00:00,area_2,176.341
2004-08-12 21:00:00,area_2,168.631
2004-08-12 22:00:00,area_2,154.084
2004-08-12 23:00:00,area_2,140.164
2004-08-13 00:00:00,area_2,130.066
2004-08-13 01:00:00,area_2,125.936
2004-08-13 02:00:00,area_2,124.06
2004-08-13 03:00:00,area_2,121.677
2004-08-13 04:00:00,area_2,124.212
2004-08-13 05:00:00,area_2,130.52
2004-08-13 06:00:00,area_2,140.971
2004-08-13 07:00:00,area_2,152.042
2004-08-13 08:00:00,area_2,158.418
2004-08-13 09:00:00,area_2,167.967
2004-08-13 10:00:00,area_2,176.132
2004-08-13 11:00:00,area_2,181.279
2004-08-13 12:00:00,area_2,184.076
2004-08-13 13:00:00,area_2,182.176
2004-08-13 14:00:00,area_2,179.755
2004-08-13 15:00:00,area_2,176.886
2004-08-13 16:00:00,area_2,174.945
2004-08-13 17:00:00,area_2,171.76
2004-08-13 18:00:00,area_2,168.748
2004-08-13 19:00:00,area_2,165.265
2004-08-13 20:00:00,area_2,165.309
2004-08-13 21:00:00,area_2,160.514
2004-08-13 22:00:00,area_2,149.567
2004-08-13 23:00:00,area_2,133.27
2004-08-14 00:00:00,area_2,122.764
2004-08-14 01:00:00,area_2,114.207
2004-08-14 02:00:00,area_2,110.384
2004-08-14 03:00:00,area_2,107.74
2004-08-14 04:00:00,area_2,107.222
2004-08-14 05:00:00,area_2,111.761
2004-08-14 06:00:00,area_2,114.833
2004-08-14 07:00:00,area_2,124.887
2004-08-14 08:00:00,area_2,135.204
2004-08-14 09:00:00,area_2,144.824
2004-08-14 10:00:00,area_2,148.724
2004-08-14 11:00:00,area_2,148.157
2004-08-14 12:00:00,area_2,147.756
2004-08-14 13:00:00,area_2,145.585
2004-08-14 14:00:00,area_2,147.579
2004-08-14 15:00:00,area_2,147.238
2004-08-14 16:00:00,area_2,146.257
2004-08-14 17:00:00,area_2,145.976
2004-08-14 18:00:00,area_2,145.812
2004-08-14 19:00:00,area_2,143.728
2004-08-14 20:00:00,area_2,145.819
2004-08-14 21:00:00,area_2,142.315
2004-08-14 22:00:00,area_2,131.961
2004-08-14 23:00:00,area_2,120.939
2004-08-15 00:00:00,area_2,112.251
2004-08-15 01:00:00,area_2,103.958
2004-08-15 02:00:00,area_2,101.683
2004-08-15 03:00:00,area_2,99.182
2004-08-15 04:00:00,area_2,98.842
2004-08-15 05:00:00,area_2,100.326
2004-08-15 06:00:00,area_2,102.421
2004-08-15 07:00:00,area_2,111.961
2004-08-15 08:00:00,area_2,127.96
2004-08-15 09:00:00,area_2,138.917
2004-08-15 10:00:00,area_2,146.351
2004-08-15 11:00:00,area_2,149.602
2004-08-15 12:00:00,area_2,155.919
2004-08-15 13:00:00,area_2,161.677
2004-08-15 14:00:00,area_2,163.152
2004-08-15 15:00:00,area_2,166.105
2004-08-15 16:00:00,area_2,170.122
2004-08-15 17:00:00,area_2,170.926
2004-08-15 18:00:00,area_2,169.393
2004-08-15 19:00:00,area_2,166.321
2004-08-15 20:00:00,area_2,168.254
2004-08-15 21:00:00,area_2,163.363
2004-08-15 22:00:00,area_2,149.928
2004-08-15 23:00:00,area_2,134.554
2004-08-16 00:00:00,area_2,124.284
2004-08-16 01:00:00,area_2,119.752
2004-08-16 02:00:00,area_2,116.6
2004-08-16 03:00:00,area_2,114.998
2004-08-16 04:00:00,area_2,118.123
2004-08-16 05:00:00,area_2,127.28
2004-08-16 06:00:00,area_2,138.161
2004-08-16 07:00:00,area_2,150.799
2004-08-16 08:00:00,area_2,155.012
2004-08-16 09:00:00,area_2,165.251
2004-08-16 10:00:00,area_2,172.414
2004-08-16 11:00:00,area_2,179.637
2004-08-16 12:00:00,area_2,186.006
2004-08-16 13:00:00,area_2,193.527
2004-08-16 14:00:00,area_2,196.822
2004-08-16 15:00:00,area_2,197.981
2004-08-16 16:00:00,area_2,196.965
2004-08-16 17:00:00,area_2,197.213
2004-08-16 18:00:00,area_2,193.16
2004-08-16 19:00:00,area_2,188.674
2004-08-16 20:00:00,area_2,190.101
2004-08-16 21:00:00,area_2,183.131
2004-08-16 22:00:00,area_2,161.575
2004-08-16 23:00:00,area_2,144.843
2004-08-17 00:00:00,area_2,136.487
2004-08-17 01:00:00,area_2,128.396
2004-08-17 02:00:00,area_2,125.461
2004-08-17 03:00:00,area_2,122.146
2004-08-17 04:00:00,area_2,124.991
2004-08-17 05:00:00,area_2,131.837
2004-08-17 06:00:00,area_2,145.23
2004-08-17 07:00:00,area_2,155.534
2004-08-17 08:00:00,area_2,161.277
2004-08-17 09:00:00,area_2,169.333
2004-08-17 10:00:00,area_2,179.581
2004-08-17 11:00:00,area_2,187.879
2004-08-17 12:00:00,area_2,193.016
2004-08-17 13:00:00,area_2,199.477
2004-08-17 14:00:00,area_2,202.713
2004-08-17 15:00:00,area_2,204.433
2004-08-17 16:00:00,area_2,209.429
2004-08-17 17:00:00,area_2,209.232
2004-08-17 18:00:00,area_2,205.461
2004-08-17 19:00:00,area_2,198.135
2004-08-17 20:00:00,area_2,200.111
2004-08-17 21:00:00,area_2,190.491
2004-08-17 22:00:00,area_2,171.136
2004-08-17 23:00:00,area_2,156.939
2004-08-18 00:00:00,area_2,141.593
2004-08-18 01:00:00,area_2,136.265
2004-08-18 02:00:00,area_2,129.336
2004-08-18 03:00:00,area_2,126.921
2004-08-18 04:00:00,area_2,128.737
2004-08-18 05:00:00,area_2,137.693
2004-08-18 06:00:00,area_2,147.541
2004-08-18 07:00:00,area_2,156.351
2004-08-18 08:00:00,area_2,163.948
2004-08-18 09:00:00,area_2,170.919
2004-08-18 10:00:00,area_2,183.971
2004-08-18 11:00:00,area_2,192.956
2004-08-18 12:00:00,area_2,199.669
2004-08-18 13:00:00,area_2,203.73
2004-08-18 14:00:00,area_2,209.808
2004-08-18 15:00:00,area_2,213.53
2004-08-18 16:00:00,area_2,216.421
2004-08-18 17:00:00,area_2,219.37
2004-08-18 18:00:00,area_2,215.524
2004-08-18 19:00:00,area_2,205.206
2004-08-18 20:00:00,area_2,206.602
2004-08-18 21:00:00,area_2,198.989
2004-08-18 22:00:00,area_2,181.382
2004-08-18 23:00:00,area_2,164.36
2004-08-19 00:00:00,area_2,152.68
2004-08-19 01:00:00,area_2,144.516
2004-08-19 02:00:00,area_2,139.685
2004-08-19 03:00:00,area_2,136.645
2004-08-19 04:00:00,area_2,139.082
2004-08-19 05:00:00,area_2,145.529
2004-08-19 06:00:00,area_2,156.754
2004-08-19 07:00:00,area_2,167.953
2004-08-19 08:00:00,area_2,171.849
2004-08-19 09:00:00,area_2,180.371
2004-08-19 10:00:00,area_2,187.033
2004-08-19 11:00:00,area_2,199.532
2004-08-19 12:00:00,area_2,208.912
2004-08-19 13:00:00,area_2,220.999
2004-08-19 14:00:00,area_2,228.877
2004-08-19 15:00:00,area_2,235.52
2004-08-19 16:00:00,area_2,235.633
2004-08-19 17:00:00,area_2,235.217
2004-08-19 18:00:00,area_2,227.563
2004-08-19 19:00:00,area_2,222.352
2004-08-19 20:00:00,area_2,218.016
2004-08-19 21:00:00,area_2,207.636
2004-08-19 22:00:00,area_2,188.306
2004-08-19 23:00:00,area_2,168.278
2004-08-20 00:00:00,area_2,154.323
2004-08-20 01:00:00,area_2,146.777
2004-08-20 02:00:00,area_2,138.974
2004-08-20 03:00:00,area_2,138.784
2004-08-20 04:00:00,area_2,138.396
2004-08-20 05:00:00,area_2,144.954
2004-08-20 06:00:00,area_2,153.71
2004-08-20 07:00:00,area_2,168.385
2004-08-20 08:00:00,area_2,181.073
2004-08-20 09:00:00,area_2,195.686
2004-08-20 10:00:00,area_2,211.694
2004-08-20 11:00:00,area_2,222.692
2004-08-20 12:00:00,area_2,229.509
2004-08-20 13:00:00,area_2,240.355
2004-08-20 14:00:00,area_2,240.044
2004-08-20 15:00:00,area_2,238.084
2004-08-20 16:00:00,area_2,236.552
2004-08-20 17:00:00,area_2,235.355
2004-08-20 18:00:00,area_2,225.019
2004-08-20 19:00:00,area_2,217.933
2004-08-20 20:00:00,area_2,209.105
2004-08-20 21:00:00,area_2,196.654
2004-08-20 22:00:00,area_2,180.816
2004-08-20 23:00:00,area_2,163.321
2004-08-21 00:00:00,area_2,147.149
2004-08-21 01:00:00,area_2,139.783
2004-08-21 02:00:00,area_2,134.41
2004-08-21 03:00:00,area_2,132.528
2004-08-21 04:00:00,area_2,133.352
2004-08-21 05:00:00,area_2,134.174
2004-08-21 06:00:00,area_2,138.282
2004-08-21 07:00:00,area_2,149.11
2004-08-21 08:00:00,area_2,161.429
2004-08-21 09:00:00,area_2,169.764
2004-08-21 10:00:00,area_2,179.156
2004-08-21 11:00:00,area_2,180.404
2004-08-21 12:00:00,area_2,174.581
2004-08-21 13:00:00,area_2,169.206
2004-08-21 14:00:00,area_2,168.092
2004-08-21 15:00:00,area_2,164.553
2004-08-21 16:00:00,area_2,160.816
2004-08-21 17:00:00,area_2,164.669
2004-08-21 18:00:00,area_2,165.285
2004-08-21 19:00:00,area_2,158.282
2004-08-21 20:00:00,area_2,158.84
2004-08-21 21:00:00,area_2,153.466
2004-08-21 22:00:00,area_2,142.105
2004-08-21 23:00:00,area_2,124.755
2004-08-22 00:00:00,area_2,114.18
2004-08-22 01:00:00,area_2,107.31
2004-08-22 02:00:00,area_2,102.68
2004-08-22 03:00:00,area_2,100.587
2004-08-22 04:00:00,area_2,100.457
2004-08-22 05:00:00,area_2,102.351
2004-08-22 06:00:00,area_2,105.222
2004-08-22 07:00:00,area_2,113.807
2004-08-22 08:00:00,area_2,129.707
2004-08-22 09:00:00,area_2,140.964
2004-08-22 10:00:00,area_2,147.209
2004-08-22 11:00:00,area_2,149.329
2004-08-22 12:00:00,area_2,153.622
2004-08-22 13:00:00,area_2,157.149
2004-08-22 14:00:00,area_2,163.574
2004-08-22 15:00:00,area_2,169.865
2004-08-22 16:00:00,area_2,175.008
2004-08-22 17:00:00,area_2,177.11
2004-08-22 18:00:00,area_2,174.225
2004-08-22 19:00:00,area_2,170.303
2004-08-22 20:00:00,area_2,175.264
2004-08-22 21:00:00,area_2,165.44
2004-08-22 22:00:00,area_2,151.652
2004-08-22 23:00:00,area_2,136.227
2004-08-23 00:00:00,area_2,124.288
2004-08-23 01:00:00,area_2,117.774
2004-08-23 02:00:00,area_2,115.022
2004-08-23 03:00:00,area_2,114.037
2004-08-23 04:00:00,area_2,116.858
2004-08-23 05:00:00,area_2,126.542
2004-08-23 06:00:00,area_2,140.156
2004-08-23 07:00:00,area_2,150.985
2004-08-23 08:00:00,area_2,157.864
2004-08-23 09:00:00,area_2,171.22
2004-08-23 10:00:00,area_2,176.785
2004-08-23 11:00:00,area_2,184.654
2004-08-23 12:00:00,area_2,191.212
2004-08-23 13:00:00,area_2,198.452
2004-08-23 14:00:00,area_2,205.712
2004-08-23 15:00:00,area_2,211.179
2004-08-23 16:00:00,area_2,213.437
2004-08-23 17:00:00,area_2,212.73
2004-08-23 18:00:00,area_2,212.02
